title,count,comment_text,vote,reply,date
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"E tão fácil faz este joga da certo aqui no Brasil, tomara que equipe do honor seja boa aqui Brasil, eu jogo moba já faz 5 ano tenho bastante experiência em moba, ser honor fiz só pouco de esforço ele vai ser toma o moba mais jogado Brasil fácil, tomara que equipe desenvolvedor aqui saiba dos ponto que precisam faz para joga da certo, e pouco coisa só, lol e ml tão errado feio até hoje.",0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Jogo perfeito,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Poderia melhorar um pouco o gráfico do mapa e deixar mais bonito e mais vivido fora isso tá bem fluido,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"WHAT IF THERES HONOR OF KINGS SEA. 
SURELY IT WILL BE POPULAR THAN ML. I CANT WAIT TO PLAY HOK IN SOUTH EAST ASIA WE ARE WAITING FOR THIS, THE GREAT RIVALRY PLAYER IS IN SOUTH EAST ASIA",0,0,1 year ago (edited)
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Pessoal do honor of kings eu tenho uma coisa pra perguntar pra vcs: e sobre o pessoal lá de fora que vai usar vpn pra entra aq pra jogar ,pq n e só o Brasil que usa vpn a gringa e os outros países tbm vão usar
那又如何，反正迟早全球都会开服，就相当于他们提前体验葡萄牙语的游戏",1,1 reply,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,hello I'm. from Philippines I like to play honor of kings before and now I'm waiting for the global release,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Tô muito ansioso pra jogar. E com um marketing desses tem como não ficar hipado?,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Ai meu coraçaauuummm,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,小王，加油,1,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,SLAYYY,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Quando lança.?,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Quero testa,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,RAPAZ LANÇA LOGO VOU CHAMAR MEU AMIGO TOBOCO PRA PROTESTAR KKK,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Seria foda se tivesse uma vesão pra pc,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"️
️
️",0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Que fofo,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Tmb vem pra Portugal?,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Sou brasileiro e vivo em Portugal e por aqui nada de Pré Registro…sacanagem!
Kkkkkk",1,1 reply,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Não consegui a última ficha do alok consegui uma ficha hoje mais o que faço,0,0,10 months ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Que dia vão lança?,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Quando que vcs vão me liberar dos outros mobas ? Quero jogar o HOk 🇧🇷🇧🇷🇧🇷,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Wah rame cok HOK brasil, gilaa Tencent menggila wkwk",1,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Tá chegando para mobile,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Já tem tudo para ser o melhor mob mobile,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Final do mês lança essa jogo,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Conheci esse game agora, incrível",2,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Até 6 de março 
Dia 20 de março amigão, mudou KKKKKKKKKKKKKKKKKK
 @kura__7 
 e ainda é outra beta
 @jovemilionario021 
 nossa aí é F d+
 @jovemilionario021 
 Não será outra beta, pessoal! É o lançamento da versão oficial!",3,0,1 year ago (edited)
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Que dia o jogo lança ?,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,did u change the name hero?,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Vou baixar só pela moral
Valeu pelo apoio Kauã, já faz o pré-registro pra ser um dos primeiros a baixar!",0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Obviamente esse é o melhor moba do mundo o jogo até se preocupa com os jogadores de cada servidor,1,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Quando vai lança o jogo?,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Uma pergunta: quando o HOK será lançado oficialmente para o restante das regiões que o aguardam?
3月20日之前",0,1 reply,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Lança logo! Eu n aguento mais jogar mlbb...,1,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Top será que vai superar mobile legends?claro ambos terão trols não tem como parar isso mas tipo quero ver a se será melhor em jogabilidade e em balanceamento,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Espero que vocês superem o Mobile legends,1,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,小王加油,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Bora q eu sou main linxin,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Lança, quero jogar sa droga logo:)
Kkkkkkk tô assim das ideia",0,1 reply,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Acho que vou deixar o wild rift e ir para esse.,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Batalhamoba,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Batalhamoba,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Batalhamoba,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Batalhamoba,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"to meio desatualizado, quando que lança?esse jogo é mt perfeito cara <3
下个月好像",0,1 reply,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Only Brazilian servers?,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Kd o jogo quero jogar,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Isso é tipo a China falando aia Brasil 
️🇨🇳",0,0,11 months ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Lançou já?,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Adeus wf, Bora Honor of kings, Vou ficar totalmente hehe ta top game
Chega junto Hayate!",2,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Real.,1,0,5 months ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Falou comigo?,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"替巴西🇧🇷玩家高兴
Que fofo 
 Obrigada, teve gente tá xingando o Brasil por causa disso
非常感謝
️
️",6,2 replies,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,good,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Fui lá fazer meu pré registro deu certo não,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Nos vemos em novembro
Kkkkkkk acho que vai ser assim msm",0,1 reply,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"I'm miss you honor of 
 king not testing beta play store",0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,,0,0,11 months ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Espero que o jogo tenha a opção lite, por exemplo, usar imagens do personagens ao invés de 3d e etc ... Poder alterar o design do jogo para o mais simples, para consumir o menos possível de memória interna, séria incrível, ser puderem dá a liberdade de escolha gráficas do jogo em geral.
acho que não tem, mas você pode diminuir o gráfico dos modelos 3d
 @TasogarePerspective 
 eu percebi isso no beta, mas vai ser eles acrescentam.",0,2 replies,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Conheço essa voz,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,E ai Horno of king o Hyper é real,0,0,1 year ago (edited)
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Não fazendo bonecos que causem dano verdadeiro já o torna melhor que 100% que outros mobas,1,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Godd,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Já iria tomar tiro,0,0,9 months ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,para cuando LATAAAAM,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,When release global,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"AAAAAAAAAAAAAA 
 FINALMENTE MANOOOOOOW HIHIHIHIHI EU TÔ TÃO FELIIIIIIIIIZ  essa atenção q eles tão dando pros br 
 é tão fofo JUROOOOOOO TÁ MUITO LEGAL MANOOOOW
aaaaaaaaaaaaa",2,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Como existe el VPN lo voy a gozar. 
Ahí esta el problema de los desarrollados  de hok que no saben organizarse.",0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"6 de março que vai lança né, pertinho do meu aniversário dia 15 de março
Nada oficial vejo uns carinha da comunidade vazando data que nem confirmada foi 
 @afonsinhomeuamor 
 geralmente no iPhone mostra já que no iPhone só pode por pré registo se já tiver data
注意，这是ios的公布日期，安卓将会更早",0,3 replies,1 year ago (edited)
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Quem já tinha conta no beta test vai voltar com ela zerada? E outra, no beta costumava ter alguns problemas de controle e lag, espero que tenha sido corrigido, pois eu amei esse jogo e não quero ficar de fora desse jogo maravilhoso devido a alguns atrasos na gameplay
Sim a conta vai ser resetada e provavelmente vai vir com bugs corrigidos",0,1 reply,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Deixei até Mobile legends,1,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Meu Deus, ansioso pra voltar a jogar com os demônios da top lane 🫡🥹
Hehe amo o li xin bicho faz tudo...
 @juliopeixoto5313 
 brabo demais, gosto de jogar com os tanks. Lu bu, Ata...
 @Rpedrosilwa 
gosto mais do ata, tanka e rouba vida 
 @juliopeixoto5313 
 na real mano, o Ata não rouba vida, ele regenera com base no 'escudo' barrinha cinza no HP dele, tanto que se vc olhar, ele só rouba hp com o item lá, que esqueci o nome. * Ele tem um roubo de vida beeeem baixinho na primeira, mas o resto é feito pelo escudo* mas ele é um ótimo tank sim ;)
 @Rpedrosilwa 
 faço um item de velocidade de ataque, faço estrago... n sábia q ele n roubava vida vlw.
 @juliopeixoto5313 
 imagina mano, dá pra confundir mesmo, eu buildo ele full tank com armadura de queimação, as vezes uso ele no suporte pra oprimir os inimigos com a barreira dele, oq torna ele um personagem extremamente chato de se enfrentar.
 @Rpedrosilwa 
 faço ele full tank e boto vlc de atk fica bom 
 @juliopeixoto5313 
 nunca testei ele com velocidade de atk, lembrei de um item lá que dá 100 de atk e 180 de defesa mágica, aquilo é muito bom pra quando vc quiser dar dano e ainda se manter tank
 @Rpedrosilwa 
 e bom contra mago tbm
 @Rpedrosilwa 
 ata era pika irmão,  acho que foi o champ que eu mais joguei, boneco tankava dava dano regenerava ajudava o time e era um puta boneco bom pra fazer bait",2,12 replies,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"️
️
️
️",0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Lança logo n aguento mais jogar aquele wr falido, tô quase entrando em depressão a cada rankeada que eu jogo naquele jogo, me salve hok pfvr.",0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,me vejo na obrigação de cadelar,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Amém 
 não é beta infinito mais chat 
hahahaha chega de beta! Agora é só a versão oficial! 
 @honorofkingsbrasil 
 Agora? desculpa adm mas eu até tinha me esquecido desse jogo e quando fiquei  sabendo que poderia vir em março aí que desanimei msm , agora torço pra vim esse mês ainda eu tenho fé",2,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Mano esse jogo e na pegqda de lol né ?,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Eai aov,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,YING,0,0,11 months ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Por favor se torne o MOBA mais popular do mundo.,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,vou migrar para o Honor Of kings pela atenção maravilhosa q estão dando ao nosso país ameiii,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Esse jogo vai superar muitos mobas aj
Certeza",1,1 reply,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,2054 vai tá aí galera,1,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Fim no  mente,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Iti.,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Việt nam ra chưa,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Kkkkkkkkkkkkkkkk rio de janeiro,1,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Eu era a melhor YING do servidor 
️
Em breve vai poder correr atrás novamente dessa vaga!",1,0,1 year ago (edited)
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Aaaah mano uma pergunta o jogo vai ser pago ? Para iOS
并不是付费游戏，不过可以在游戏内购买皮肤",0,1 reply,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Wild Rift não faz isso, mobile legends não faz isso... Esse game tem tudo pra ser um sucesso mundial",1,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,2030 lança,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"O jogo tem fazer parceria com animes  conhecido como  naruto cavalheiros  dos zodiocos .
Quem sabe o que vem por aí? 
Oxe mano , você tá por fora
o hok Ja tem parceria com cdz e kof",0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,什么时候上线,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Q bosta tudo esse suspense pelo pré registro kkkkk tenha fé,1,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Flws WR,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Depois que lançarem de forma oficial vou me desinscrever de todos os perfis desse jogo só pra não fazerem os outros de bobos,2,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,I want this game pls release it global,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Sdds da minha mata urubu (nakururu)
nakoruru, também conhecida como a galinha do mal",0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"rank together? i got 1900+ in CN, and 50+ stars every season.",0,0,2 weeks ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"COMO FAZ PARA  VIRAR  jogador profissional nesse jogo ?
或许你要成为巅峰赛前一百名",0,1 reply,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"🇧🇷🇧🇷🇧🇷🇧🇷
️",0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Quero jogar lança quando ?
Fique de olho em nossas redes sociais para informações sobre o lançamento!",0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Vai ter personagens brasileiros?
肯定的
 @hok-Luna 
 você é chinês?",0,2 replies,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Hehehe achei mais um jogo pra gastar o dinheiro que eu não tenho,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Nem fodendo kkkkkkkkkkkk,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,NA?,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Vocês pretendem fazer um porte para pc?  O jogo tem muito potencial e eu quero sair do league of lixo , o jogo de vocês é melhor 
️",0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"India when? 
印度政府或许不会同意引进这款游戏
 @hok-Luna 
 I don't understand your language",1,2 replies,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Ben Türküm brezilya vpn i ile ön kayıt yaptım,2,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Kapan rilis di Indonesia bosen sama moonton,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Ru pls,1,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Esse ai q e o jogo mais bem sucedido na história dos games? Disseram q nem gta online nem minecraft nem lol nem fortnite arrecadou tanto dinheiro como esse jogo somente la no oriente.
你要知道，这是全世界最赚钱的手机游戏，没有任何游戏比它还高",1,1 reply,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Ing World,0,0,11 months ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Ing World,0,0,11 months ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Cade a doria brasileira
Moça... Esse vídeo foi a 11 meses atrás a Dolia ou Doria né, nem tinha lançando ainda",0,1 reply,3 months ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,video do honor of kings e propaganda do mobile legends bang bang,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Lança hoje?
Oooi, ainda não! Fique de olho em nossas redes oficiais para saber a data oficial em primeira mão!",0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Tomara que o pessoal não ache que no brasil só exista o rio de janeiro e favelas,1,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Não esageraram,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Para de mandar como céu para mim,0,0,9 months ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Really… only for brasil?
Check the official twitter global account for updates @honorofkings",0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Keputusan yg bagus,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Eu queria saber se no Brasil só tem futebol, pq tudo que os gringos homenageiam o Brasil, tem que ser futebol 
Quando vc pensa no brasil vc pensa logo no futebol então para de reclamar e vai jogar",0,1 reply,11 months ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Deixa eu assistir meus vídeos em paz pelo amor de Deus,0,0,11 months ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"esse jogo é o aov? ou aov chinês? se for nen vou jogar
其实aov是模仿这个游戏的产物
 @hok-Luna 
 谢谢你的回答",0,2 replies,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Change your name to Honor of Brasil, don't be shy",0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,要公测了吗？,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Mal ahi la mayoria de paises usaran vpn para jugar
É incrível",0,1 reply,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Quando lança??
Vamos divulgar a data em nossas redes sociais, fica de olho lá!",0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,RUSSIAN WAIT (((,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Trás evento lgbt por favor
Bom, só vai ter sentido fazer lá no mês do orgulho
Seria interessante se tivesse, mas como esse jogo é chinês, acho relativamente difícil de isso acontecer.",1,2 replies,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,aprende riot,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Não, só não.
Sim",0,1 reply,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Wag na yan i release dito sa pilipinas pinapaasa nyo lang kami antagal namin nag antay tapos sa Brazil lang pala
Boyset forever nalang kami sa ml
ML is the best",0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Adeus Wild Rift, Adeus Mobile Legends, meu tempo livre  pertence ao HOK agora 
️
Bem-vindo a experimentar este jogo meu bom amigo！Este jogo tem uma popularidade bastante alta na China，Tomara que acompanhe o Brasil até o fim.",2,1 reply,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Estou deixando o Mobile Legends pra jogar esse jogo, o servidor do ml brasileiro é horrível",2,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Vai acabar com o Wild rift
Não crie expectativas apesar do wr ser horrível que só que saber de vender skin tem um público fiel ainda
 @soureboure 
 sim mano vou chorar
aquele jogo é perfeito",0,2 replies,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Final vou aquele jogo cheio de lag e servidor horrível do wild Rift,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Todo esse hype pra um pré-registro? Aff
总要公测前宣传一段时间吧",0,1 reply,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"ANÚNCIO PARA PRE REGISTRO!!!!!?!!!! AFF ESTOU VENDO QUE O INFERNO VAI CONGELAR E NÃO VAI LANÇAR ESSE JOGO.
Tenha calma irmão.
tem só 1 mes q o jogo fechou amg, calma lá
 @nfodesjks 
 Calma nada kkkkk uma eternidade n aguento mas jogar aov kkkk",0,3 replies,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Adeus Mobile Legends,bem vindo HOK
eu tô nesse pique, qnd chegar eu vou focar nesse apenas",3,1 reply,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Coisa que a riot devia fazer a anos e pouco se ferrou pra nos, desinstalei esse lixo de wild rift pra começar a jogar HOK",1,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,es injusto que en México no le den importancia,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Adeus mobile legends,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Lança logo pra mim abandonar essa porcaria de mobile legends, motoon empresa lx , espero muito que hok domine o moba e essa miserável da motoon fiquei desesperada e venha falir",1,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Nunca será wild rift
Verdade pq honor of kings e melhor do que aquele estrume mal administrado",0,1 reply,8 months ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,lançamento de dia 31 de fevereiro 2024,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"O único problema que está dando erro na play store, fica a mensagem que o jogo não esta disponível  para esse país então não estou conseguindo fazer o pré-registro",20,,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Emocionei-me com esse vídeo. Que cuidado pra retratar partes da nossa cultura nesse vídeo, respeito vindo do povo chinês para conosco. Hype reelevado pra o lancamento do jogo. Vem logo, Honor Of Kings!",23,,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"@mycaeldasilvadejesus3580 
 Fala Mycael, sua conta da Play Store está registrada no Brasil? Chama a gente no discord que vamos tentar ajudar!",64,,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Também estamos ansiosos,58,,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"@honorofkingsbrasil 
 eu tinha uma conta já, eu não vou perder não né?(criei e upei ela enquanto eu conseguia jogar o acesso antecipado.)",7,,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,BOTA LINDO NISSO AMOS VER SE AGORA TA RODANDO EM CELULARES FRACO NÉH SE NAO VAI SER FLOP TOTAL,5,,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"@INSANOSfpsOficial 
 cê jogou o acesso antecipado? O jogo tá lindo. Rodando mto bem no meu motog20",2,,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"@Ojosevinicius 
 Óbvio que tu vai perder, tu ganhou 10k de tickets pow kkkkkkkkk",2,,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"@Rrafael69 
 e daí, é como uma recompensa de quem joga acesso antecipado, igual eu tenho no cód uma arma de early acesa.",2,,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"@Ojosevinicius 
 Mas a empresa já cansou de falar que as contas vão ser resetadas",2,,1 year ago
